site	primer	treatment	taxon	id	distance	abundance_log	abundance_CSS	abundance_DESeq2
ShellfishLab	F04R22	Pre	Chromadoridae	32508	0.0181249852958059	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	20946	0.0212320484269971	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	24719	0.0179795684086179	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	22781	0.0229080838037838	-10.836386	0.64005	1.08812
ShellfishLab	F04R22	Pre	Chromadoridae	19811	0.0184205633725956	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	9055	0.0169828680344959	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	37258	0.0197074814959186	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	32820	0.0184726289203036	-11.241851	0.482615	0.84567
ShellfishLab	F04R22	Pre	Chromadoridae	22903	0.0237930458489747	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	19407	0.021786016904772	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	40136	0.0133038767286054	-6.040596	3.69175	3.75077
ShellfishLab	F04R22	Pre	Chromadoridae	18277	0.0168062206751975	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	2726	0.0211973227684843	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	35780	0.012425822778023	-9.989088	1.0353	1.61852
ShellfishLab	F04R22	Pre	Chromadoridae	35925	0.0251850324937156	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	34137	0.022132698501356	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	5836	0.0133575703959358	-5.989578	3.75745	3.77412
ShellfishLab	F04R22	Pre	Chromadoridae	19051	0.0232342156604262	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	29221	0.0249312580783994	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	26303	0.0183592892624766	-11.241851	0.46848	0.84567
ShellfishLab	F04R22	Pre	Chromadoridae	10699	0.0171688930807925	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	20248	0.0222403179943106	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	14143	0.0199811833309138	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	35060	0.0184955967056476	-11.241851	0.46848	0.84567
ShellfishLab	F04R22	Pre	Chromadoridae	3587	0.020779495936759	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	13072	0.0193578180759269	-10.548704	0.7692	1.26772
ShellfishLab	F04R22	Pre	Chromadoridae	28495	0.019809071698193	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	29528	0.0274725274725275	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	7344	0.0196827726240541	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	32267	0.0120613625031164	-8.408638	2.05175	2.55592
ShellfishLab	F04R22	Pre	Chromadoridae	39942	0.0142342142133774	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	24778	0.0143933667246966	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	362	0.0217847851291945	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	2754	0.016909844958558	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Pre	Chromadoridae	7774	0.0172336821502161	-10.325561	0.8787	1.40792
ShellfishLab	F04R22	Pre	Chromadoridae	13305	0.0188143266493322	-11.934999	0.271625	0.49222
ShellfishLab	F04R22	Post	Chromadoridae	19717	0.0168067226890756	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Chromadoridae	29177	0.00840336134453781	-7.989899	2.8541	0.84567
ShellfishLab	F04R22	Post	Chromadoridae	2628	0.00840336134453781	-7.073609	3.26105	1.40792
ShellfishLab	F04R22	Post	Leptolaimidae	3041	0.0053475935828877	-6.285151	3.82555	1.89657
ShellfishLab	F04R22	Post	Leptolaimidae	3852	0.00540540540540541	-6.285151	4.07245	1.89657
ShellfishLab	F04R22	Post	Leptolaimidae	28843	0.0107529989882931	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Pre	Saccharomycetaceae	9289	0.00552486187845304	-9.989088	1.05775	1.61852
ShellfishLab	F04R22	Pre	Saccharomycetaceae	9805	0.00552486187845304	-9.737774	1.1774	1.77372
ShellfishLab	F04R22	Pre	Saccharomycetaceae	38247	0.0110497237569061	-11.934999	0.28094	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	27739	0.00619683320183266	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	9289	0.00597431875853801	-2.992687	6.197	3.65647
ShellfishLab	F04R22	Post	Saccharomycetaceae	36713	0.0111546406001873	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	23283	0.00874630838120454	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	22293	0.0162241760304387	-8.683047	2.3678	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	38634	0.00549450549450549	-8.683047	2.3678	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	27795	0.00277777777777778	-6.603605	3.8437	1.70117
ShellfishLab	F04R22	Post	Saccharomycetaceae	604	0.0114800499770135	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	9805	0.00597431875853801	-3.126218	6.3485	3.59397
ShellfishLab	F04R22	Post	Saccharomycetaceae	36361	0.0179276718394732	-8.683047	2.3678	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	33075	0.00598493700726357	-6.285151	3.82555	1.89657
ShellfishLab	F04R22	Post	Saccharomycetaceae	3921	0.0151769121739473	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	13040	0.00277777777777778	-6.737136	3.50155	1.61852
ShellfishLab	F04R22	Post	Saccharomycetaceae	34471	0.0113818882097951	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	14830	0.0127687911519529	-8.683047	2.3678	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	15065	0.0125866078774218	-7.989899	2.8541	0.84567
ShellfishLab	F04R22	Post	Saccharomycetaceae	8373	0.00549450549450549	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	5573	0.0114692888215382	-7.989899	2.6118	0.84567
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	13657	0.0145074224021592	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	13601	0.0150043301432003	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	10852	0.0147337070879943	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	3308	0.0116687237654618	-9.322530	1.31475	1.26772
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	760	0.0229169470992058	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	23530	0.014549456466269	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	20440	0.0169124858181259	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	36158	0.0116540093320279	-8.917065	1.5673	1.52247
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	39398	0.0173615705091453	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	29477	0.0140325885939921	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	31179	0.0129792072774529	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	36890	0.0116540093320279	-8.406239	1.91795	1.83832
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	10042	0.0147337070879943	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	22025	0.0173608354722906	-10.015677	0.93515	0.84567
BayfrontPark	NF118Sr2b	Post	Cushmanideidae	37228	0.0185185185185185	-7.047517	2.3502	0.49222
BayfrontPark	NF118Sr2b	Post	Cushmanideidae	36158	0.00925925925925926	-6.354370	2.8725	0.84567
BayfrontPark	NF118Sr2b	Post	Cushmanideidae	31358	0.0169753086419753	-7.047517	2.3502	0.49222
BayfrontPark	NF118Sr2b	Post	Cushmanideidae	19723	0.0169753086419753	-7.047517	2.3502	0.49222
BayfrontPark	NF118Sr2b	Post	Cushmanideidae	36890	0.00925925925925926	-6.354370	2.8362	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	33528	0.0177638453500522	-9.610212	1.14505	1.08812
BayfrontPark	NF118Sr2b	Pre	Xyalidae	443	0.0218352205989468	-10.015677	0.93515	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	7790	0.0190557450844844	-9.322530	1.31475	1.26772
BayfrontPark	NF118Sr2b	Pre	Xyalidae	30122	0.0216831164544956	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	28147	0.0202298966170588	-9.322530	1.32905	1.26772
BayfrontPark	NF118Sr2b	Pre	Xyalidae	1434	0.0212008077422539	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	11022	0.0220264135706209	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	5967	0.0246849110899691	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	17989	0.00943396226415094	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	25911	0.0241316269296185	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	38642	0.020876733770714	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	28901	0.0197949320794148	-9.610212	1.15865	1.08812
BayfrontPark	NF118Sr2b	Pre	Xyalidae	31045	0.0239388634402622	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	22477	0.0174190812731963	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	20026	0.00821047988012855	-5.596837	3.8954	3.38097
BayfrontPark	NF118Sr2b	Pre	Xyalidae	36108	0.0218420705107037	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	29306	0.0225970667752037	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	32850	0.0203125	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	25996	0.0250783699059561	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	34526	0.0215744504736357	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	11714	0.00943396226415094	-9.322530	1.32905	1.26772
BayfrontPark	NF118Sr2b	Pre	Xyalidae	40251	0.0197444524722872	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	157	0.0162162162162162	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	15731	0.0137904567270784	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	30720	0.0195218659231168	-9.322530	1.31475	1.26772
BayfrontPark	NF118Sr2b	Pre	Xyalidae	16230	0.0232900121908743	-10.015677	0.93515	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	5549	0.023971394984326	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	38732	0.0142880307015487	-9.322530	1.32905	1.26772
BayfrontPark	NF118Sr2b	Pre	Xyalidae	7712	0.0191676031623982	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	14992	0.0191676031623982	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	19953	0.0168303935722805	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	30642	0.0204388925861954	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	15272	0.0232978146192174	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	31321	0.0191676031623982	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	24337	0.0187798539609713	-10.015677	0.93515	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	8176	0.0174453834868306	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	32849	0.00821047988012855	-5.872542	3.68065	3.24517
BayfrontPark	NF118Sr2b	Pre	Xyalidae	39777	0.019817789968652	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	24179	0.0167735872256024	-10.015677	0.93515	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	31638	0.0232259518453677	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	37492	0.0210143515732672	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	5789	0.0082362412870757	-9.322530	1.31475	1.26772
BayfrontPark	NF118Sr2b	Pre	Xyalidae	20100	0.0216114607789482	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	14809	0.0203125	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	19917	0.0142971378146123	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	9623	0.0117396240990019	-4.005636	5.0235	4.11237
BayfrontPark	NF118Sr2b	Pre	Xyalidae	21718	0.0205311476777304	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	16466	0.0221823666307468	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	38430	0.0220269171713876	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	40837	0.0110137293415074	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	5896	0.0112359550561798	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	24999	0.0162162162162162	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	25616	0.0218369842754906	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	11215	0.0156008983304162	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	23241	0.0117396240990019	-3.633016	5.309	4.27342
BayfrontPark	NF118Sr2b	Pre	Xyalidae	17288	0.0208761861123915	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	21163	0.01897085569736	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	38165	0.0218848572739968	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	29440	0.0225290411946465	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	19560	0.0225984462867827	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	13855	0.0191676031623982	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	36165	0.0210626932225891	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	22827	0.0237002797487305	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	37556	0.0218097328939927	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	30545	0.0143887708252058	-10.015677	0.93515	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	32218	0.017180972944456	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	7002	0.0282131661442006	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	1417	0.019817789968652	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	13996	0.0192179170680553	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Post	Xyalidae	19003	0.0125	-7.047517	2.38585	0.49222
BayfrontPark	NF118Sr2b	Post	Xyalidae	20026	0	-4.744932	3.98575	1.83832
BayfrontPark	NF118Sr2b	Post	Xyalidae	32849	0	-4.968076	3.86235	1.70117
BayfrontPark	NF118Sr2b	Post	Xyalidae	9623	0.00625	-4.214304	4.40425	2.15802
BayfrontPark	NF118Sr2b	Post	Xyalidae	23241	0.00625	-3.956475	4.55295	2.30842
BelleairBlvd	NF118Sr2b	Pre	Saccharomycetaceae	14443	0.0101660462382445	-5.614789	4.89005	3.13417
BelleairBlvd	NF118Sr2b	Pre	Saccharomycetaceae	11157	0.0101660462382445	-5.442418	5.1445	3.22087
BelleairBlvd	NF118Sr2b	Pre	Saccharomycetaceae	34893	0.0195924764890282	-9.536762	2.1005	0.84567
BelleairBlvd	NF118Sr2b	Pre	Saccharomycetaceae	27078	0.0218970415360502	-10.229909	1.63865	0.49222
BelleairBlvd	NF118Sr2b	Pre	Saccharomycetaceae	40129	0.019550842476489	-10.229909	1.63865	0.49222
BelleairBlvd	NF118Sr2b	Post	Saccharomycetaceae	14443	0.00834312957157785	-3.852509	4.77635	2.42587
BelleairBlvd	NF118Sr2b	Post	Saccharomycetaceae	35155	0.0187761233019854	-7.148346	2.42345	0.49222
BelleairBlvd	NF118Sr2b	Post	Saccharomycetaceae	11157	0.00834312957157785	-3.682610	4.879	2.52197
BelleairBlvd	NF118Sr2b	Post	Saccharomycetaceae	23222	0.0146290491118077	-7.148346	2.42345	0.49222
RyanCt	NF118Sr2b	Pre	Cytheruridae	26960	0.0108359133126935	-8.967759	2.39505	1.52247
RyanCt	NF118Sr2b	Pre	Cytheruridae	24153	0.021671826625387	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Cytheruridae	31103	0.0108359133126935	-8.967759	2.5166	1.52247
RyanCt	NF118Sr2b	Post	Cytheruridae	26960	0.00823045267489712	-7.996119	2.4718	2.15802
RyanCt	NF118Sr2b	Post	Cytheruridae	12407	0.0082815734989648	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Cytheruridae	31103	0.00823045267489712	-7.996119	2.725	2.15802
RyanCt	NF118Sr2b	Post	Cytheruridae	8234	0.024742478848759	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Pre	Limnocytheridae	8594	0	-8.680077	2.596	1.70117
RyanCt	NF118Sr2b	Pre	Limnocytheridae	32931	0.00681114551083591	-7.869147	3.16995	2.19162
RyanCt	NF118Sr2b	Pre	Limnocytheridae	1547	0	-8.813608	2.62465	1.61852
RyanCt	NF118Sr2b	Pre	Limnocytheridae	4308	0.00681114551083591	-7.540643	3.52915	2.38192
RyanCt	NF118Sr2b	Pre	Limnocytheridae	4953	0.0180903524037844	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Limnocytheridae	11675	0.0279503105590062	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Limnocytheridae	7349	0.01611836077274	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Limnocytheridae	16959	0.00685358255451713	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Limnocytheridae	31	0.00929178360965636	-10.066371	1.7669	0.84567
RyanCt	NF118Sr2b	Post	Limnocytheridae	8594	0.0074631150713028	-6.937512	3.21995	2.75657
RyanCt	NF118Sr2b	Post	Limnocytheridae	15480	0.00995146910856988	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	10279	0.0159179805937356	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	23494	0.0198760287868008	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	2104	0.0182592370218939	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	33337	0.0155621748208237	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	4308	0.00775278121269157	-5.386915	4.5917	3.53987
RyanCt	NF118Sr2b	Post	Limnocytheridae	1547	0.00744387343037902	-6.937512	3.47775	2.75657
RyanCt	NF118Sr2b	Post	Limnocytheridae	13397	0.0200380129759701	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	2066	0.015810410454696	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Post	Limnocytheridae	10984	0.0178950046416353	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	30008	0.0232948825903252	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	32290	0.0162557646480122	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Post	Limnocytheridae	8923	0.0173895977155164	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	35053	0.0159091131039099	-9.730720	1.3224	1.08812
RyanCt	NF118Sr2b	Post	Limnocytheridae	4819	0.0170696313978065	-10.136185	1.2955	0.84567
RyanCt	NF118Sr2b	Post	Limnocytheridae	40	0.00991486122911357	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Post	Limnocytheridae	35966	0.0182592370218939	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	32931	0.00775278121269157	-5.582308	4.1913	3.44642
RyanCt	NF118Sr2b	Post	Limnocytheridae	1480	0.0158456317035492	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	30107	0.0129416043288554	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	14599	0.0125	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	16959	0.0126994038409466	-8.264383	2.28545	1.99792
RyanCt	NF118Sr2b	Post	Limnocytheridae	31	0.0134405404522951	-9.219895	1.8808	1.40792
RyanCt	NF118Sr2b	Post	Limnocytheridae	2003	0.0146205042010338	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Pre	Convolutidae	35278	0	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Convolutidae	31087	0	-9.660906	1.92065	1.08812
RyanCt	NF118Sr2b	Post	Convolutidae	28212	0	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Convolutidae	19974	0.00613496932515337	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Convolutidae	35403	0.0207645115620576	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Convolutidae	8541	0	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Convolutidae	35278	0.0100725418372477	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Convolutidae	23929	0.0121238238885298	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Convolutidae	31087	0.00923076923076923	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Pre	Monocelididae	8588	0.0193307646266647	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	849	0.0236237907071808	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	9341	0.0195071747824041	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	15855	0.010847366358131	-5.550032	4.96035	3.42827
RyanCt	NF118Sr2b	Pre	Monocelididae	15882	0.0160201113922267	-9.150081	2.3895	1.40792
RyanCt	NF118Sr2b	Pre	Monocelididae	18023	0.0203449179479694	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	3575	0.0164023743891686	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	18893	0.0201396944458554	-9.660906	2.0383	1.08812
RyanCt	NF118Sr2b	Pre	Monocelididae	24747	0.0206014473256119	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	5043	0.0138683789391539	-9.660906	1.92065	1.08812
RyanCt	NF118Sr2b	Pre	Monocelididae	25346	0.010847366358131	-5.612024	4.7901	3.39822
RyanCt	NF118Sr2b	Post	Monocelididae	15855	0.00609756097560976	-6.639678	3.6911	2.91492
RyanCt	NF118Sr2b	Post	Monocelididae	3575	0.0121951219512195	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Post	Monocelididae	25346	0.00609756097560976	-6.917309	3.23435	2.76742
RyanCt	NF118Sr2b	Pre	Phanodermatidae	4360	0.0171030668867109	-10.066371	1.6529	0.84567
RyanCt	NF118Sr2b	Pre	Phanodermatidae	15962	0.0247200733442189	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Phanodermatidae	3751	0.0198768602857997	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Phanodermatidae	8068	0.0207288401253918	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Phanodermatidae	30619	0.0142144390064149	-9.660906	1.92065	1.08812
RyanCt	NF118Sr2b	Post	Phanodermatidae	14688	0.0209555542328722	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	33301	0.0221912176156572	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	26978	0.0229691551582572	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	34235	0.022703818369453	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Post	Phanodermatidae	20963	0.0226870979260366	-9.730720	1.5469	1.08812
RyanCt	NF118Sr2b	Post	Phanodermatidae	1202	0.0258403150482538	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	12310	0.0199408230451588	-9.037573	2.0034	1.52247
RyanCt	NF118Sr2b	Post	Phanodermatidae	34325	0.021634247945001	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	38605	0.0196492175669245	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	16761	0.0106215369032386	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	32869	0.0210633676173289	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	15203	0.0185758513931889	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	21412	0.0228901935106005	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	120	0.0128273377373977	-9.037573	2.0034	1.52247
RyanCt	NF118Sr2b	Post	Phanodermatidae	33448	0.00952380952380952	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	10927	0.0192155023629875	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	16766	0.0185758513931889	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	7126	0.0183719539292004	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Phanodermatidae	9695	0.0260021338971642	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Post	Phanodermatidae	11732	0.0216157491278531	-10.829332	0.90625	0.49222
